Capacity_ID,Date,Department_ID,Available_Employees,Available_Capacity_Hours,Max_OT_Hours,Capacity_Target
636,7/3/2026,9,22,2144,17,0.94
637,7/1/2025,5,412,4384,14,0.8
638,3/12/2025,9,289,4564,11,0.94
639,7/27/2025,3,214,5563,18,0.85
640,9/10/2026,1,432,1029,8,0.83
641,1/27/2026,3,82,5896,10,0.77
642,10/27/2025,4,232,5627,8,0.81
643,5/23/2026,4,250,1796,13,0.88
644,3/19/2026,7,334,798,18,0.87
645,3/20/2026,3,155,2840,14,0.79
646,10/18/2026,2,373,3290,13,0.8
647,7/8/2026,3,415,3946,15,0.96
648,5/1/2025,5,272,2143,9,0.9
649,11/21/2025,10,116,1749,18,0.87
650,8/7/2026,4,220,1309,9,0.89
651,12/20/2025,1,176,2286,17,0.99
652,2/6/2025,9,214,4872,6,0.84
653,6/5/2026,8,493,3978,16,0.87
654,4/2/2025,7,169,5342,16,0.89
655,11/13/2025,10,423,2292,11,0.99
656,11/15/2026,3,210,3029,10,0.81
657,8/28/2025,3,370,5399,6,0.76
658,11/13/2026,9,142,3141,5,0.81
659,5/16/2025,1,56,5205,18,0.84
660,8/7/2025,9,112,1112,5,0.89
661,2/15/2026,5,458,5740,19,0.79
662,7/13/2025,1,341,5863,8,0.99
663,5/23/2025,2,330,1132,12,0.96
664,6/6/2025,9,268,5793,5,0.93
665,9/23/2025,5,352,2510,10,0.92
666,4/27/2026,2,151,4860,5,0.88
667,5/24/2025,4,499,1242,8,0.87
668,10/26/2026,5,151,959,12,0.83
669,4/11/2025,1,360,1769,19,0.75
670,1/23/2025,6,150,5976,15,0.81
671,6/23/2025,9,60,1097,5,0.76
672,7/6/2026,9,305,4754,10,0.8
673,6/5/2025,8,311,663,8,0.91
674,1/31/2026,6,73,2222,12,0.79
675,11/4/2026,6,107,3043,17,0.92
676,6/22/2025,8,458,722,12,0.78
677,10/31/2026,3,74,5170,7,0.88
678,11/12/2025,3,352,2001,18,0.84
679,5/18/2026,4,458,1714,17,0.99
680,5/18/2026,3,121,1219,13,0.78
681,8/21/2025,7,236,1036,12,0.98
682,3/22/2026,5,109,2954,14,0.85
683,8/13/2025,10,429,4708,10,0.79
684,8/22/2025,4,399,4006,12,0.93
685,12/7/2025,4,431,4536,14,0.77
686,5/19/2026,10,361,4226,5,1
687,4/16/2026,7,490,2860,11,0.97
688,2/6/2026,4,349,3157,6,0.83
689,5/23/2025,8,146,2770,12,0.88
690,9/30/2025,9,128,4038,19,0.82
691,9/1/2025,4,318,3976,18,0.97
692,5/9/2025,5,133,3230,7,0.82
693,3/22/2025,2,55,1623,16,0.87
694,4/21/2026,9,22,5974,12,0.88
695,11/30/2026,9,278,4920,11,0.86
696,10/7/2026,3,148,999,5,0.96
697,5/14/2025,1,20,5068,9,0.87
698,10/25/2026,6,120,3632,6,0.95
699,2/26/2025,6,222,4473,18,0.88
700,3/21/2026,7,469,2387,14,0.95
701,12/22/2026,10,36,3136,19,0.88
702,4/2/2025,9,93,1701,18,0.81
703,4/17/2026,2,429,1114,19,0.88
704,11/1/2025,10,321,5807,13,0.81
705,12/10/2025,7,108,5775,14,0.96
706,8/27/2025,4,130,3196,13,0.78
707,2/19/2025,9,436,1773,7,0.8
708,7/5/2025,10,461,5905,8,0.97
709,1/29/2025,5,43,5157,7,1
710,6/19/2026,2,344,4720,10,0.87
711,8/4/2026,7,304,4643,19,0.82
712,8/20/2025,5,41,1687,12,0.81
713,10/2/2026,4,390,2562,6,0.88
714,8/1/2025,9,57,3353,12,0.77
715,10/14/2025,6,456,2824,12,0.93
716,4/22/2025,7,403,5056,14,0.82
717,9/1/2025,10,231,5594,8,0.95
718,1/24/2025,2,360,1451,10,0.99
719,8/11/2026,4,196,4555,13,0.8
720,6/14/2025,9,212,4376,16,0.81
721,1/19/2025,1,453,5449,11,0.87
722,3/8/2025,2,95,1533,6,0.97
723,12/8/2026,4,426,5483,12,0.88
724,6/16/2026,9,84,4725,11,0.9
725,7/10/2025,1,44,4337,11,0.99
726,10/13/2025,9,136,3436,19,0.86
727,1/9/2026,6,299,5289,8,0.91
728,3/11/2025,3,466,2389,12,0.86
729,2/21/2025,3,352,4529,7,0.91
730,2/18/2025,8,457,2418,17,0.85
731,10/6/2025,6,201,1872,6,0.83
732,4/19/2026,6,262,3133,9,0.83
733,7/22/2025,1,142,3936,7,0.79
734,11/1/2025,5,33,2661,19,0.9
735,4/20/2025,5,412,507,6,0.89
736,5/18/2026,7,175,674,8,0.8
737,2/12/2026,8,338,974,18,0.9
738,2/24/2026,5,358,2388,8,0.91
739,4/28/2025,4,336,2316,15,0.97
740,12/25/2025,7,126,5605,18,0.93
741,6/7/2026,6,439,3673,16,0.79
742,5/7/2026,10,400,5224,6,0.82
743,10/25/2026,4,426,1590,7,0.84
744,6/3/2025,7,118,5945,6,0.98
745,5/10/2026,7,436,4734,11,0.79
746,2/27/2025,9,325,4549,18,0.92
747,9/26/2026,10,114,1145,12,0.84
748,1/9/2026,9,108,4933,19,0.8
749,8/22/2026,9,68,4798,12,0.89
750,10/23/2026,5,397,3256,6,0.88
751,6/7/2026,5,335,3014,12,0.78
752,1/15/2026,5,309,2760,16,0.85
753,3/20/2025,9,28,3046,16,0.8
754,6/5/2026,4,174,1209,16,0.85
755,2/10/2026,8,391,3734,10,0.91
756,10/6/2025,9,247,5046,7,0.85
757,6/12/2025,7,31,5007,5,1
758,6/16/2025,6,221,2141,12,0.79
759,7/17/2025,10,278,3691,13,0.86
760,1/11/2026,10,50,4242,10,0.83
761,1/6/2025,6,262,2918,16,0.82
762,2/25/2025,8,163,3743,19,0.99
763,4/23/2025,8,98,2597,16,0.86
764,5/16/2025,3,450,4318,10,0.84
765,2/18/2025,7,244,2425,12,0.96
766,11/29/2026,3,332,4482,5,0.94
767,8/10/2026,6,271,4452,8,0.94
768,11/25/2026,1,350,2109,17,0.94
769,10/13/2025,10,348,1205,14,0.8
770,7/4/2026,9,228,1272,5,0.79
771,1/24/2025,5,231,2110,15,0.95
772,1/14/2026,1,403,3291,7,0.79
773,7/23/2026,3,230,2843,15,0.77
774,11/30/2026,1,192,5764,12,0.84
775,11/23/2025,2,481,857,5,0.92
776,4/7/2026,6,101,5013,8,0.99
777,7/15/2026,4,207,1987,5,0.76
778,10/10/2025,1,167,5772,8,0.84
779,12/6/2025,5,38,3521,7,0.79
780,1/14/2026,6,343,1971,17,0.9
781,6/14/2026,1,245,4517,13,0.97
782,7/4/2025,8,183,2380,6,0.75
783,2/16/2025,5,242,2716,10,1
784,4/24/2026,8,90,2448,13,0.94
785,11/1/2025,2,242,979,5,0.87
786,8/28/2026,8,42,2032,18,0.8
787,6/3/2025,8,382,928,13,0.95
788,8/17/2026,7,141,4206,19,0.87
789,2/7/2026,9,213,4514,15,0.76
790,4/19/2026,3,388,5470,18,0.84
791,4/2/2025,2,84,1916,17,0.8
792,9/8/2025,6,147,1816,14,0.92
793,3/1/2026,4,259,3452,6,0.79
794,11/28/2026,2,298,4410,9,0.9
795,10/19/2025,4,64,1607,12,0.77
796,10/1/2025,7,468,1325,6,0.95
797,12/3/2026,5,435,1037,6,0.84
798,4/12/2025,3,89,4926,8,0.8
799,3/1/2025,4,77,5168,6,0.87
800,5/10/2026,3,422,4447,12,0.81
801,4/15/2025,7,319,4277,17,0.94
802,5/26/2026,1,46,3394,7,0.97
803,7/8/2025,3,392,4501,9,0.83
804,6/21/2026,9,80,4666,17,0.87
805,11/30/2025,8,111,2956,10,0.88
806,7/4/2025,10,485,1289,11,0.95
807,1/14/2026,4,294,4495,18,0.9
808,12/7/2026,6,158,5305,8,0.98
809,10/27/2025,4,85,5169,16,0.82
810,4/12/2025,1,176,1372,10,0.91
811,9/14/2025,6,407,3685,8,0.82
812,10/5/2025,6,97,5069,8,0.75
813,1/18/2026,4,100,4671,18,0.76
814,10/13/2025,10,343,1540,14,0.77
815,12/23/2026,1,59,1533,12,0.77
816,1/1/2026,1,331,1432,13,0.77
817,3/31/2025,9,272,2264,14,0.94
818,7/9/2025,2,332,3555,18,0.91
819,12/1/2025,5,185,2280,18,0.98
820,1/10/2026,1,78,5335,14,0.89
821,11/16/2026,6,184,1988,15,0.89
822,7/21/2025,2,408,5928,14,0.97
823,12/20/2026,10,192,2899,17,0.87
824,7/11/2026,1,400,4268,7,0.94
825,12/19/2025,8,172,5955,8,0.91
826,12/4/2026,10,105,3510,9,0.98
827,3/12/2025,7,33,5924,6,0.95
828,11/26/2026,8,381,2943,9,0.9
829,10/6/2025,7,331,3746,13,0.88
830,2/15/2026,2,335,5214,5,0.95
831,5/12/2025,1,440,3255,5,0.88
832,1/2/2025,1,456,3267,19,0.95
833,8/15/2026,4,432,4748,10,0.9
834,9/9/2026,5,70,3206,10,0.94
835,10/1/2025,10,156,701,14,0.92
836,3/20/2026,7,484,3958,16,0.94
837,7/17/2025,3,355,4348,11,0.94
838,7/7/2026,6,387,5542,18,0.87
839,9/20/2026,10,414,4109,16,0.84
840,1/9/2025,4,237,4866,10,0.93
841,2/7/2025,6,258,4318,13,0.81
842,12/7/2026,6,268,1031,17,0.99
843,8/12/2026,9,262,3610,13,0.9
844,12/11/2025,10,308,1587,9,0.93
845,11/6/2025,4,322,4577,9,0.91
846,4/26/2025,8,318,4108,5,0.83
847,3/10/2026,2,144,1448,18,0.79
848,3/10/2025,4,115,989,11,0.86
849,11/25/2026,6,245,1979,14,0.95
850,9/18/2025,9,67,1731,8,0.9
851,6/5/2025,8,428,1358,9,0.86
852,8/8/2025,8,48,5292,6,0.93
853,8/24/2026,2,57,2895,15,0.87
854,5/21/2026,8,480,3789,13,0.81
855,12/26/2025,2,219,846,19,0.94
856,8/18/2025,4,405,2857,17,0.91
857,10/13/2025,6,78,3532,12,0.98
858,6/3/2026,9,271,2289,10,0.9
859,4/10/2025,4,111,2390,10,0.78
860,11/13/2026,7,345,728,11,0.88
861,10/8/2026,1,121,1778,7,0.91
862,3/18/2025,4,417,4984,13,0.84
863,6/14/2026,1,94,5624,15,0.92
864,4/3/2025,4,357,2711,10,0.96
865,10/29/2026,8,126,2895,17,0.81
866,3/11/2026,4,349,4951,16,0.8
867,3/12/2025,4,171,4809,10,0.84
868,2/10/2026,7,479,3766,13,0.98
869,8/12/2026,6,353,5214,7,0.91
870,5/8/2025,7,48,4506,5,1
871,9/24/2026,6,488,4209,13,0.88
872,5/25/2025,10,395,3918,11,0.91
873,5/3/2025,4,457,5446,8,0.86
874,11/19/2026,9,56,601,15,0.88
875,12/12/2025,5,314,3422,5,0.89
876,12/8/2025,6,279,3784,8,0.94
877,3/7/2025,4,424,3280,15,0.82
878,8/4/2025,6,50,4696,6,0.95
879,2/25/2025,6,162,1909,9,0.9
880,5/23/2025,8,160,3240,9,0.94
881,10/11/2025,3,103,4845,18,0.82
882,3/9/2025,9,384,935,8,0.79
883,12/9/2026,3,283,4256,16,0.89
884,11/26/2026,2,318,988,17,0.97
885,10/24/2025,4,423,2677,19,0.8
886,4/12/2025,9,99,4740,18,0.99
887,5/12/2025,4,102,1491,19,0.83
888,9/26/2025,1,475,3199,10,0.91
889,4/7/2026,10,315,1443,9,0.86
890,1/22/2025,6,177,4065,13,0.77
891,10/17/2026,7,223,5321,11,0.93
892,5/31/2026,4,66,5792,8,0.86
893,11/6/2026,3,384,3663,6,0.96
894,1/30/2025,9,423,5723,19,0.8
895,7/11/2026,4,190,3355,18,0.94
896,7/23/2025,3,412,3426,10,0.98
897,5/22/2026,1,135,651,14,0.97
898,4/12/2025,9,477,3857,9,0.92
899,3/16/2025,4,101,4719,19,0.79
900,3/21/2026,9,174,2575,6,0.91
901,4/19/2026,2,62,4016,18,0.95
902,4/15/2026,4,316,1806,5,0.99
903,7/1/2025,1,441,1026,10,0.81
904,8/28/2025,8,103,5668,13,0.75
905,3/21/2025,8,307,4840,16,0.82
906,3/28/2026,5,328,2474,15,0.97
907,5/12/2026,3,349,1844,9,0.98
908,12/25/2025,1,411,1743,16,0.81
909,8/14/2025,1,173,1588,6,0.88
910,8/8/2025,7,382,4432,18,0.9
911,6/19/2026,1,162,3510,7,0.97
912,4/10/2025,8,362,4975,11,1
913,10/10/2025,1,400,4169,16,0.96
914,10/2/2025,1,314,5603,7,0.81
915,6/27/2026,3,309,5415,15,0.97
916,9/19/2026,6,90,2165,10,0.79
917,12/3/2026,3,291,2804,14,0.99
918,6/5/2026,1,222,1940,6,0.9
919,12/22/2025,5,159,3225,14,0.87
920,10/12/2026,6,221,2441,12,0.96
921,9/27/2026,3,229,1761,14,0.86
922,9/6/2025,10,40,4392,10,0.82
923,4/20/2025,10,263,3327,11,0.88
924,12/29/2025,1,287,3962,8,0.98
925,11/28/2026,1,446,5911,6,0.9
926,8/22/2025,4,431,2074,12,0.92
927,12/16/2026,2,353,1213,5,0.75
928,9/7/2026,10,489,1978,10,0.88
929,6/25/2026,2,111,2778,8,0.9
930,7/4/2025,7,227,3021,10,0.95
931,11/15/2025,8,94,5252,15,0.82
932,1/27/2025,7,161,1260,8,0.77
933,1/9/2025,3,141,5048,18,0.78
934,4/5/2025,10,381,2103,17,0.97
935,11/14/2025,8,339,5305,16,0.78
936,1/21/2026,9,79,1169,15,0.88
937,8/26/2025,2,179,5057,10,0.82
938,10/6/2025,2,450,3380,17,0.81
939,9/26/2025,7,335,4329,14,0.85
940,3/3/2025,4,364,4871,12,0.98
941,2/21/2025,1,142,4164,7,0.99
942,4/29/2025,3,474,1090,17,0.88
943,2/8/2025,3,426,3616,11,0.82
944,8/14/2026,4,139,1726,9,0.89
945,10/5/2025,9,64,2422,12,0.75
946,7/13/2026,6,360,4017,9,0.8
947,11/25/2025,1,344,4380,5,0.85
948,7/23/2025,4,266,3529,18,0.88
949,12/16/2026,10,50,2489,14,0.92
950,12/4/2026,8,318,3609,14,0.8
951,2/20/2025,3,443,4545,10,0.96
952,1/16/2026,7,393,5926,15,0.8
953,12/11/2026,3,65,4578,8,0.85
954,12/16/2026,1,450,5965,11,0.97
955,4/21/2026,5,52,4671,7,0.93
956,7/20/2026,5,458,1234,19,0.81
957,6/20/2025,6,130,2436,19,0.91
958,8/12/2026,7,143,2971,7,0.75
959,3/8/2025,7,297,777,19,0.87
960,5/4/2026,4,63,3585,13,0.88
961,8/26/2025,1,441,4216,12,0.94
962,11/24/2025,10,177,3112,7,0.98
963,3/20/2026,8,394,3891,17,0.91
964,5/28/2026,2,445,922,17,0.86
965,7/16/2025,1,153,2938,17,0.83
966,10/26/2026,2,168,1441,15,0.93
967,5/23/2025,7,480,1605,19,0.89
968,5/14/2025,10,319,3060,18,0.83
969,4/2/2025,7,39,3989,11,0.91
970,7/12/2025,5,295,3894,18,0.94
971,12/14/2025,5,371,5077,15,0.86
972,12/1/2026,8,72,4097,19,1
973,6/23/2026,1,137,3585,8,0.85
974,3/6/2025,9,281,1809,8,0.78
975,9/1/2026,6,209,3493,7,0.76
976,2/22/2026,7,291,1124,8,0.89
977,2/13/2026,3,416,5562,6,0.97
978,1/4/2026,1,471,1209,18,0.96
979,7/1/2026,1,284,1147,15,0.99
980,11/9/2025,5,459,4364,6,0.96
981,11/6/2026,1,444,4933,12,0.85
982,5/18/2025,4,257,3747,17,0.96
983,8/28/2025,6,387,1577,13,0.79
984,3/29/2025,3,168,3035,13,0.94
985,12/12/2025,8,226,4873,6,0.81
986,2/2/2026,5,175,5539,8,0.8
987,9/21/2025,2,247,4065,14,0.91
988,7/2/2025,2,214,2068,17,0.9
989,6/14/2025,10,496,1088,5,0.89
990,1/7/2026,6,155,2082,5,0.85
991,9/5/2025,8,300,5948,10,0.8
992,4/20/2025,10,61,4469,8,0.86
993,2/26/2025,9,157,2110,7,0.95
994,11/22/2026,1,347,5822,9,0.95
995,2/21/2025,7,37,1846,18,0.81
996,10/24/2025,4,405,2123,10,0.75
997,3/9/2026,9,344,3699,13,0.89
998,7/14/2025,6,308,926,18,0.89
999,6/16/2025,4,430,4229,14,0.93
1000,1/17/2026,6,303,719,11,0.94
1001,9/11/2026,3,396,5281,12,0.95
1002,7/7/2025,3,83,3608,12,0.92
1003,8/28/2026,7,225,2899,19,0.94
1004,1/2/2025,9,478,1288,13,0.89
1005,5/25/2025,9,491,5389,7,0.9
1006,2/8/2026,5,499,3770,15,0.96
1007,4/29/2025,3,168,5981,9,0.76
1008,3/17/2026,8,306,4029,12,0.89
1009,12/20/2026,2,68,4178,14,0.92
1010,11/8/2025,3,173,4560,14,0.9
1011,10/25/2025,3,159,5764,14,0.77
1012,5/27/2025,4,427,5343,14,0.89
1013,4/20/2026,10,201,2699,5,0.78
1014,3/12/2026,9,41,3171,16,0.85
1015,5/1/2026,4,157,3664,16,0.94
1016,9/5/2025,7,90,1510,13,0.88
1017,1/25/2026,7,386,5931,18,0.77
1018,1/14/2026,2,311,5069,19,0.91
1019,1/18/2026,8,220,948,11,0.84
1020,10/12/2026,7,187,4283,13,0.79
1021,4/29/2026,7,289,3596,13,0.88
1022,4/25/2025,2,128,1401,15,0.82
1023,2/6/2026,3,426,1359,12,0.88
1024,5/30/2026,4,427,2908,19,0.79
1025,11/19/2026,9,119,5101,19,1
1026,11/26/2026,10,320,618,16,0.87
1027,7/29/2026,7,103,5467,8,0.93
1028,9/3/2026,1,307,3460,18,0.8
1029,10/26/2026,5,360,4486,6,0.78
1030,4/19/2026,2,205,5013,8,0.96
1031,2/3/2025,10,89,4972,19,0.9
1032,3/26/2026,9,120,5774,5,0.93
1033,6/18/2026,10,328,3478,7,0.91
1034,5/11/2026,5,385,5156,13,0.97
1035,2/4/2026,1,154,2704,7,0.78
1036,5/13/2025,5,39,1378,13,0.76
1037,4/13/2025,6,164,3204,11,0.82
1038,7/10/2025,8,317,5784,10,0.87
1039,2/23/2025,2,401,2848,9,0.95
1040,10/13/2026,4,73,2030,18,0.97
1041,3/15/2026,6,154,4706,8,0.92
1042,4/14/2025,5,462,3139,19,0.78
1043,9/24/2025,5,34,3156,9,1
1044,6/6/2025,5,134,732,8,0.81
1045,6/14/2025,5,227,1529,7,0.99
1046,9/28/2026,8,182,4135,11,0.8
1047,4/25/2026,8,484,1973,7,0.86
1048,11/4/2025,3,357,1682,12,0.9
1049,1/22/2026,5,471,5525,8,0.76
1050,1/28/2025,7,193,2859,8,0.81
1051,11/7/2025,9,36,1247,19,0.99
1052,11/8/2025,10,193,4284,17,0.76
1053,7/14/2026,9,430,1604,6,0.88
1054,7/23/2026,7,75,2710,13,0.78
1055,5/20/2026,3,493,2028,15,0.76
1056,11/23/2026,10,465,5927,5,0.97
1057,1/6/2025,10,279,2895,13,0.92
1058,8/2/2025,5,361,3547,9,0.88
1059,6/10/2026,10,239,3884,7,0.85
1060,1/27/2025,3,212,4539,13,1
1061,9/15/2025,4,204,2919,8,0.79
1062,7/28/2025,9,41,2368,5,0.99
1063,11/9/2026,9,352,3235,9,0.96
1064,8/30/2025,7,65,5432,18,0.9
1065,6/28/2026,1,98,3816,5,0.88
1066,11/1/2025,6,62,4556,5,0.92
1067,4/24/2026,4,196,511,13,0.96
1068,8/14/2026,3,174,3362,17,0.83
1069,2/23/2026,9,435,3129,14,0.81
1070,11/11/2025,1,216,1741,13,0.96
1071,6/26/2025,10,246,735,9,0.87
1072,12/14/2026,10,243,2086,16,0.83
1073,12/9/2026,2,37,2271,16,0.91
1074,3/18/2026,10,298,1144,13,0.97
1075,11/24/2026,10,207,3025,12,0.85
1076,9/1/2026,2,301,2842,15,0.98
1077,8/12/2025,9,240,4567,6,0.91
1078,3/3/2025,1,211,3488,6,0.98
1079,11/23/2026,10,126,2937,7,0.76
1080,9/24/2025,10,332,700,18,0.86
1081,10/31/2026,3,182,2029,15,0.88
1082,12/11/2025,5,464,1648,12,0.99
1083,9/5/2025,6,219,3472,12,0.88
1084,2/4/2026,9,298,3912,18,0.98
1085,1/19/2025,7,475,5112,13,0.75
1086,5/31/2025,3,84,679,7,0.81
1087,9/20/2026,4,442,3277,7,0.78
1088,7/22/2026,2,366,1064,19,0.92
1089,8/30/2025,10,253,3894,6,0.91
1090,4/30/2026,4,173,2719,13,0.87
1091,9/4/2025,5,229,3916,7,0.82
1092,11/20/2026,4,406,4308,11,0.87
1093,2/28/2025,10,342,2245,12,0.88
1094,9/3/2026,1,320,5319,18,0.89
1095,4/24/2026,7,47,3075,16,0.84
1096,4/27/2026,4,327,4534,9,0.83
1097,1/2/2026,6,235,3313,18,0.87
1098,5/15/2026,10,400,2328,10,0.82
1099,5/9/2026,10,326,2266,9,0.87
1100,12/4/2025,1,369,5746,11,0.79
1101,6/7/2025,5,263,2584,13,0.93
1102,3/30/2026,9,362,5565,16,0.94
1103,11/5/2026,10,330,2987,9,0.89
1104,12/31/2026,9,399,609,17,0.93
1105,2/27/2026,2,343,3257,11,0.84
1106,6/28/2025,4,193,1852,19,0.77
1107,10/6/2025,4,103,3654,9,0.98
1108,5/18/2026,8,265,4078,15,0.92
1109,6/17/2025,3,233,4629,15,0.94
1110,4/1/2026,5,453,943,7,0.94
1111,6/28/2025,1,375,4924,10,0.83
1112,8/16/2025,9,316,1438,14,0.85
1113,8/15/2026,10,410,655,10,0.96
1114,6/6/2026,4,443,3037,10,0.86
1115,11/2/2025,8,419,1506,12,0.83
1116,5/14/2025,10,467,1271,16,0.88
1117,1/29/2025,9,271,3487,10,0.85
1118,11/15/2025,2,342,4774,19,0.91
1119,1/27/2026,1,463,4405,16,0.92
1120,5/22/2025,8,278,3533,10,0.98
1121,8/3/2025,8,186,1582,13,0.9
1122,6/14/2026,2,21,2919,19,0.97
1123,6/12/2026,5,314,5055,16,0.88
1124,11/4/2026,10,366,5315,17,0.97
1125,4/16/2025,5,40,2495,10,0.89
1126,7/27/2026,2,497,1734,12,0.95
1127,3/2/2025,8,226,4911,13,0.96
1128,12/23/2025,1,400,3599,13,0.92
1129,11/21/2026,8,94,3676,12,0.78
1130,9/6/2025,3,48,2280,17,0.77
1131,11/1/2025,9,375,3448,16,0.98
1132,5/4/2026,10,37,5189,7,0.86
1133,2/12/2025,10,266,3524,15,0.77
1134,9/20/2025,5,150,821,16,0.75
1135,2/20/2026,6,84,2890,9,0.78
1136,6/7/2026,3,65,1307,15,0.87
1137,9/19/2026,5,323,4752,8,0.81
1138,3/29/2025,4,139,5633,12,0.87
1139,7/12/2025,4,491,1651,12,0.76
1140,6/24/2026,2,371,1899,6,0.79
1141,9/10/2026,1,397,3152,6,0.95
1142,6/2/2025,1,148,3600,9,0.79
1143,9/1/2025,10,32,1123,19,0.78
1144,10/14/2025,6,499,3148,8,0.75
1145,5/19/2025,9,291,5510,12,0.9
1146,4/7/2025,2,231,1031,19,0.93
1147,2/4/2026,9,397,4875,8,0.81
1148,4/7/2026,2,267,2144,5,0.94
1149,8/3/2025,1,41,1780,15,0.82
1150,11/4/2026,5,122,5183,9,0.75
1151,12/26/2025,2,144,3982,19,0.79
1152,7/27/2026,8,198,3188,15,0.82
1153,1/27/2026,1,89,2957,8,0.96
1154,4/30/2025,4,228,4473,11,0.9
1155,3/16/2025,2,145,5045,17,0.77
1156,2/4/2026,7,467,3757,13,0.97
1157,4/1/2026,2,189,5010,9,0.95
1158,6/26/2025,9,259,1054,16,0.92
1159,2/12/2025,4,349,4392,7,0.8
1160,5/31/2026,10,100,3653,10,0.83
1161,8/2/2025,6,141,701,6,0.93
1162,12/23/2025,9,180,5168,8,0.95
1163,12/23/2026,10,372,3650,8,0.86
1164,7/9/2026,5,321,2255,17,0.9
1165,1/26/2026,5,260,3124,12,0.98
1166,3/26/2025,6,410,5496,8,0.92
1167,4/21/2025,4,362,3165,6,0.89
1168,12/5/2025,6,479,1721,19,0.88
1169,12/6/2025,6,367,5419,8,0.9
1170,7/14/2026,1,106,4782,15,0.99
1171,2/14/2025,4,59,5971,5,0.86
1172,11/27/2025,5,498,5510,12,0.75
1173,4/18/2026,2,370,4858,19,0.85
1174,9/7/2025,5,155,1671,16,0.76
1175,7/21/2026,7,108,2499,19,0.97
1176,10/1/2025,3,196,5039,10,0.78
1177,10/18/2026,10,351,3517,7,0.77
1178,2/9/2025,8,223,3947,19,0.97
1179,2/18/2026,6,38,4666,9,0.75
1180,3/15/2025,7,398,2385,12,0.79
1181,6/29/2025,10,465,2094,16,0.86
1182,4/2/2026,6,185,2796,9,0.91
1183,1/31/2025,1,27,1887,5,0.87
1184,5/29/2026,3,401,2567,14,0.92
1185,11/24/2025,8,193,3632,7,0.85
1186,8/25/2025,10,328,4190,9,0.85
1187,6/21/2025,2,232,1654,16,0.87
1188,3/8/2026,5,270,1213,14,0.88
1189,7/8/2026,8,79,4631,18,0.77
1190,9/8/2025,10,499,4835,19,0.95
1191,4/18/2025,3,213,5191,11,0.95
1192,5/3/2026,10,23,3143,10,0.99
1193,12/2/2026,10,431,1984,5,0.93
1194,1/13/2025,10,468,3764,13,0.97
1195,4/14/2025,8,380,1515,19,0.98
1196,3/20/2025,9,155,5034,6,0.95
1197,3/27/2025,1,49,1961,18,0.8
1198,10/17/2026,4,453,5872,12,0.81
1199,4/8/2026,4,387,4239,13,0.93
1200,8/1/2026,5,444,4425,6,0.93
1201,12/30/2026,2,299,5071,15,0.9
1202,7/11/2025,7,425,4041,16,0.83
1203,1/16/2026,3,159,1048,11,0.9
1204,9/15/2026,7,344,4124,5,0.83
1205,8/7/2026,6,217,2932,19,0.87
1206,2/13/2025,8,91,5013,5,0.81
1207,11/7/2025,3,146,1337,5,0.86
1208,5/5/2026,3,171,2628,17,0.96
1209,9/17/2026,9,66,1401,9,0.94
1210,5/14/2026,1,228,4458,7,0.97
1211,5/16/2025,3,98,1225,18,0.91
1212,11/3/2026,6,400,2630,19,0.87
1213,9/10/2025,7,273,3509,6,0.92
1214,2/12/2025,5,430,2017,6,0.9
1215,4/14/2026,3,444,4942,10,0.8
1216,7/17/2026,7,478,4067,17,0.87
1217,5/14/2026,8,418,1027,6,0.79
1218,10/13/2026,5,116,3724,18,0.79
1219,5/15/2025,4,271,3324,8,0.87
1220,6/22/2025,4,448,2454,18,0.96
1221,4/19/2026,2,436,1522,5,0.94
1222,8/19/2025,5,82,5962,12,0.93
1223,5/9/2026,10,347,5555,6,0.78
1224,10/13/2026,7,485,4366,12,0.94
1225,1/10/2026,4,300,5942,10,0.82
1226,1/14/2026,8,128,2568,13,0.94
1227,2/8/2025,8,25,2629,15,0.76
1228,3/2/2026,5,68,5976,9,0.92
1229,7/31/2025,7,320,4669,11,0.95
1230,1/30/2025,7,277,4993,15,0.96
1231,5/31/2026,4,368,5765,16,0.96
1232,8/30/2026,4,389,1859,6,0.84
1233,11/18/2025,10,442,5716,8,0.86
1234,1/15/2026,5,94,1306,6,0.79
1235,1/16/2025,10,292,788,11,1
1236,9/9/2025,2,375,3546,19,0.99
1237,7/28/2025,10,237,674,6,0.96
1238,10/26/2025,1,290,3641,15,0.8
1239,12/13/2026,9,496,5056,9,0.76
1240,11/27/2026,4,266,5189,9,0.93
1241,7/5/2026,5,255,2888,15,0.97
1242,3/19/2026,8,63,2708,9,0.86
1243,8/16/2026,5,486,3212,9,0.95
1244,6/20/2026,4,21,1532,5,1
1245,9/21/2025,4,268,943,5,0.97
1246,5/19/2025,8,107,3506,18,0.97
1247,10/19/2025,5,253,1224,5,0.82
1248,3/17/2025,9,22,3409,8,0.93
1249,12/1/2026,2,250,3406,12,0.91
1250,5/5/2026,8,137,5616,14,0.79
1251,6/30/2026,7,260,4357,5,1
1252,7/27/2026,4,301,4169,17,0.99
1253,3/10/2025,3,296,4666,7,0.93
1254,2/28/2026,5,40,4678,8,0.9
1255,10/15/2025,3,254,967,15,0.76
1256,7/10/2026,8,226,1604,6,0.96
1257,12/24/2025,7,226,581,19,0.99
1258,7/14/2026,7,228,1654,11,0.79
1259,4/23/2026,2,454,4659,16,0.88
1260,3/25/2026,3,398,5965,19,0.93
